mondo_id,disease_name,has_onset,has_clinical_course,has_gene,has_inheritance,needs_manual_review,notes
MONDO:0008153,progressive osseous heteroplasia,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0017178,osteochondritis dissecans,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0017194,Blount disease,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009801,"familial osteodysplasia, Anderson type",False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0016063,Cowden disease,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0009092,polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0017195,Bruck syndrome,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0009803,congenital osteogenesis imperfecta-microcephaly-cataracts syndrome,False,False,False,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0017196,osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0008152,multicentric carpo-tarsal osteolysis with or without nephropathy,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009810,autosomal recessive distal osteolysis syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0008155,osteomesopyknosis,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0017197,osteopathia striata-pigmentary dermopathy-white forelock syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0010310,osteopathia striata with cranial sclerosis,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009818,autosomal recessive osteopetrosis 3,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0016067,Crandall syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0011020,osteoporosis-oculocutaneous hypopigmentation syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009820,osteoporosis-pseudoglioma syndrome,True,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0007537,lateral meningocele syndrome,True,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0007764,"autosomal dominant osteosclerosis, Worth type",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008161,otodental syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008163,otofaciocervical syndrome,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0009822,otoonychoperoneal syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0017200,polycystic ovaries-urethral sphincter dysfunction syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0016620,primary hypertrophic osteoarthropathy,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0010840,pachygyria-intellectual disability-epilepsy syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0016079,sporadic Creutzfeldt-Jakob disease,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009394,juvenile Paget disease,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010524,X-linked sideroblastic anemia with ataxia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010708,Pallister-W syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009835,subacute sclerosing panencephalitis,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
